field_scale,station_m,b_perp_t,hartmann,total_pressure_drop_pa,hydraulic_pressure_drop_pa,mhd_pressure_drop_pa,curvature_pressure_drop_pa,total_pressure_gradient_pa_per_m
6.000000000000e+00,4.009695881261e+00,2.696186229587e-01,6.778107078436e+02,8.894822262044e+03,4.405920855564e+01,8.810246275968e+03,4.051677752076e+01,4.054002390909e+03
6.000000000000e+00,4.029467745095e+00,2.696186006069e-01,6.778106516522e+02,8.974977438712e+03,4.427646510027e+01,8.889728951661e+03,4.097202195052e+01,4.054001724384e+03
6.000000000000e+00,4.049239608930e+00,2.696186229587e-01,6.778107078436e+02,9.055132615380e+03,4.449372164491e+01,8.969211627355e+03,4.142726638027e+01,4.054002390909e+03
6.000000000000e+00,4.069011472764e+00,2.696186229587e-01,6.778107078436e+02,9.135287798638e+03,4.471097818955e+01,9.048694309638e+03,4.188251081003e+01,4.054002390909e+03
6.000000000000e+00,4.088783336598e+00,2.696186006069e-01,6.778106516522e+02,9.215442975306e+03,4.492823473419e+01,9.128176985332e+03,4.233775523979e+01,4.054001724384e+03
6.000000000000e+00,4.108555200433e+00,2.696186453104e-01,6.778107640351e+02,9.295598158563e+03,4.514549127883e+01,9.207659667615e+03,4.279299966955e+01,4.054003057434e+03
6.000000000000e+00,4.128327064267e+00,2.696186006069e-01,6.778106516522e+02,9.375753341820e+03,4.536274782347e+01,9.287142349898e+03,4.324824409931e+01,4.054001724384e+03
6.000000000000e+00,4.148098928101e+00,2.696186006069e-01,6.778106516522e+02,9.455908511899e+03,4.558000436810e+01,9.366625019002e+03,4.370348852906e+01,4.054001724384e+03
6.000000000000e+00,4.167870791936e+00,2.696186453104e-01,6.778107640351e+02,9.536063695157e+03,4.579726091274e+01,9.446107701285e+03,4.415873295882e+01,4.054003057434e+03
6.000000000000e+00,4.187642655770e+00,2.696186006069e-01,6.778106516522e+02,9.616218878414e+03,4.601451745738e+01,9.525590383568e+03,4.461397738858e+01,4.054001724384e+03
6.000000000000e+00,4.207414519605e+00,2.696186453104e-01,6.778107640351e+02,9.696374061671e+03,4.623177400202e+01,9.605073065851e+03,4.506922181834e+01,4.054003057434e+03
6.000000000000e+00,4.227186383439e+00,2.696186229587e-01,6.778107078436e+02,9.776529251518e+03,4.644903054666e+01,9.684555754723e+03,4.552446624809e+01,4.054002390909e+03
6.000000000000e+00,4.246958247273e+00,2.696186229587e-01,6.778107078436e+02,9.856684434775e+03,4.666628709130e+01,9.764038437006e+03,4.597971067785e+01,4.054002390909e+03
6.000000000000e+00,4.266730111108e+00,2.696186006069e-01,6.778106516522e+02,9.936839611443e+03,4.688354363593e+01,9.843521112700e+03,4.643495510761e+01,4.054001724384e+03
6.000000000000e+00,4.286501974942e+00,2.696186229587e-01,6.778107078436e+02,1.001699478811e+04,4.710080018057e+01,9.923003788394e+03,4.689019953737e+01,4.054002390909e+03
6.000000000000e+00,4.306273838777e+00,2.696186453104e-01,6.778107640351e+02,1.009714997796e+04,4.731805672521e+01,1.000248647727e+04,4.734544396712e+01,4.054003057434e+03
6.000000000000e+00,4.326045702611e+00,2.696185782552e-01,6.778105954608e+02,1.017730515463e+04,4.753531326985e+01,1.008196915296e+04,4.780068839688e+01,4.054001057860e+03
6.000000000000e+00,4.345817566445e+00,2.696186453104e-01,6.778107640351e+02,1.025746033129e+04,4.775256981449e+01,1.016145182865e+04,4.825593282664e+01,4.054003057434e+03
6.000000000000e+00,4.365589430280e+00,2.696186006069e-01,6.778106516522e+02,1.033761551455e+04,4.796982635913e+01,1.024093451094e+04,4.871117725640e+01,4.054001724384e+03
6.000000000000e+00,4.385361294114e+00,2.696185782552e-01,6.778105954608e+02,1.041777067804e+04,4.818708290376e+01,1.032041717345e+04,4.916642168615e+01,4.054001057860e+03
6.000000000000e+00,4.405133157949e+00,2.696186229587e-01,6.778107078436e+02,1.049792584812e+04,4.840433944840e+01,1.039989984256e+04,4.962166611591e+01,4.054002390909e+03
6.000000000000e+00,4.424905021783e+00,2.696186006069e-01,6.778106516522e+02,1.057808102479e+04,4.862159599304e+01,1.047938251825e+04,5.007691054567e+01,4.054001724384e+03
6.000000000000e+00,4.444676885617e+00,2.696186229587e-01,6.778107078436e+02,1.065823620146e+04,4.883885253768e+01,1.055886519394e+04,5.053215497543e+01,4.054002390909e+03
6.000000000000e+00,4.464448749452e+00,2.696186006069e-01,6.778106516522e+02,1.073839137812e+04,4.905610908232e+01,1.063834786964e+04,5.098739940519e+01,4.054001724384e+03
6.000000000000e+00,4.484220613286e+00,2.696186229587e-01,6.778107078436e+02,1.081854655479e+04,4.927336562696e+01,1.071783054533e+04,5.144264383494e+01,4.054002390909e+03
6.000000000000e+00,4.503992477120e+00,2.696186229587e-01,6.778107078436e+02,1.089870173805e+04,4.949062217159e+01,1.079731322761e+04,5.189788826470e+01,4.054002390909e+03
6.000000000000e+00,4.523764340955e+00,2.696186229587e-01,6.778107078436e+02,1.097885692131e+04,4.970787871623e+01,1.087679590990e+04,5.235313269446e+01,4.054002390909e+03
6.000000000000e+00,4.543536204789e+00,2.696186229587e-01,6.778107078436e+02,1.105901210456e+04,4.992513526087e+01,1.095627859218e+04,5.280837712422e+01,4.054002390909e+03
6.000000000000e+00,4.563308068624e+00,2.696186229587e-01,6.778107078436e+02,1.113916728782e+04,5.014239180551e+01,1.103576127446e+04,5.326362155397e+01,4.054002390909e+03
6.000000000000e+00,4.583079932458e+00,2.696186006069e-01,6.778106516522e+02,1.121932246449e+04,5.035964835015e+01,1.111524395016e+04,5.371886598373e+01,4.054001724384e+03
6.000000000000e+00,4.602851796292e+00,2.696186006069e-01,6.778106516522e+02,1.129947763457e+04,5.057690489479e+01,1.119472661926e+04,5.417411041349e+01,4.054001724384e+03
6.000000000000e+00,4.622623660127e+00,2.696186006069e-01,6.778106516522e+02,1.137963280465e+04,5.079416143942e+01,1.127420928837e+04,5.462935484325e+01,4.054001724384e+03
6.000000000000e+00,4.642395523961e+00,2.696186229587e-01,6.778107078436e+02,1.145978798132e+04,5.101141798406e+01,1.135369196406e+04,5.508459927300e+01,4.054002390909e+03
6.000000000000e+00,4.662167387796e+00,2.696186229587e-01,6.778107078436e+02,1.153994316457e+04,5.122867452870e+01,1.143317464634e+04,5.553984370276e+01,4.054002390909e+03
6.000000000000e+00,4.681939251630e+00,2.696185782552e-01,6.778105954608e+02,1.162009833465e+04,5.144593107334e+01,1.151265731545e+04,5.599508813252e+01,4.054001057860e+03
6.000000000000e+00,4.701711115464e+00,2.696186006069e-01,6.778106516522e+02,1.170025349814e+04,5.166318761798e+01,1.159213997796e+04,5.645033256228e+01,4.054001724384e+03
6.000000000000e+00,4.721482979299e+00,2.696186229587e-01,6.778107078436e+02,1.178040867481e+04,5.188044416261e+01,1.167162265366e+04,5.690557699204e+01,4.054002390909e+03
6.000000000000e+00,4.741254843133e+00,2.696185782552e-01,6.778105954608e+02,1.186056384489e+04,5.209770070725e+01,1.175110532276e+04,5.736082142179e+01,4.054001057860e+03
6.000000000000e+00,4.761026706968e+00,2.696186229587e-01,6.778107078436e+02,1.194071901497e+04,5.231495725189e+01,1.183058799186e+04,5.781606585155e+01,4.054002390909e+03
6.000000000000e+00,4.780798570802e+00,2.696185782552e-01,6.778105954608e+02,1.202087418505e+04,5.253221379653e+01,1.191007066097e+04,5.827131028131e+01,4.054001057860e+03
6.000000000000e+00,4.800570434636e+00,2.696186006069e-01,6.778106516522e+02,1.210102934854e+04,5.274947034117e+01,1.198955332348e+04,5.872655471107e+01,4.054001724384e+03
6.000000000000e+00,4.820342298471e+00,2.696186006069e-01,6.778106516522e+02,1.218118451862e+04,5.296672688581e+01,1.206903599259e+04,5.918179914082e+01,4.054001724384e+03
6.000000000000e+00,4.840114162305e+00,2.696186453104e-01,6.778107640351e+02,1.226133970187e+04,5.318398343044e+01,1.214851867487e+04,5.963704357058e+01,4.054003057434e+03
6.000000000000e+00,4.859886026140e+00,2.696185782552e-01,6.778105954608e+02,1.234149487854e+04,5.340123997508e+01,1.222800135057e+04,6.009228800034e+01,4.054001057860e+03
6.000000000000e+00,4.879657889974e+00,2.696186229587e-01,6.778107078436e+02,1.242165004862e+04,5.361849651972e+01,1.230748401967e+04,6.054753243010e+01,4.054002390909e+03
6.000000000000e+00,4.899429753808e+00,2.696186229587e-01,6.778107078436e+02,1.250180523188e+04,5.383575306436e+01,1.238696670195e+04,6.100277685985e+01,4.054002390909e+03
6.000000000000e+00,4.919201617643e+00,2.696186006069e-01,6.778106516522e+02,1.258196040855e+04,5.405300960900e+01,1.246644937765e+04,6.145802128961e+01,4.054001724384e+03
6.000000000000e+00,4.938973481477e+00,2.696185782552e-01,6.778105954608e+02,1.266211557204e+04,5.427026615364e+01,1.254593204016e+04,6.191326571937e+01,4.054001057860e+03
6.000000000000e+00,4.958745345311e+00,2.696186006069e-01,6.778106516522e+02,1.274227073552e+04,5.448752269827e+01,1.262541470268e+04,6.236851014913e+01,4.054001724384e+03
6.000000000000e+00,4.978517209146e+00,2.696186006069e-01,6.778106516522e+02,1.282242590560e+04,5.470477924291e+01,1.270489737178e+04,6.282375457888e+01,4.054001724384e+03
6.000000000000e+00,4.998289072980e+00,2.696186453104e-01,6.778107640351e+02,1.290258108886e+04,5.492203578755e+01,1.278438005407e+04,6.327899900864e+01,4.054003057434e+03
6.000000000000e+00,5.018060936815e+00,2.696186006069e-01,6.778106516522e+02,1.298273627212e+04,5.513929233219e+01,1.286386273635e+04,6.373424343840e+01,4.054001724384e+03
6.000000000000e+00,5.037832800649e+00,2.696186453104e-01,6.778107640351e+02,1.306289145538e+04,5.535654887683e+01,1.294334541863e+04,6.418948786816e+01,4.054003057434e+03
6.000000000000e+00,5.057604664483e+00,2.696186006069e-01,6.778106516522e+02,1.314302477843e+04,5.557380542147e+01,1.302282810091e+04,6.462287209510e+01,4.051790480872e+03
6.000000000000e+00,5.077376528318e+00,2.696186453104e-01,6.778107640351e+02,1.322301793772e+04,5.579106196610e+01,1.310231078320e+04,6.491609255343e+01,4.039824953661e+03
6.000000000000e+00,5.109066669163e+00,2.690292298794e-01,6.763289966181e+02,1.335064405424e+04,5.613927853065e+01,1.322942664068e+04,6.507813502766e+01,4.014801066927e+03
6.000000000000e+00,5.140756810008e+00,2.672686949372e-01,6.719030804027e+02,1.347702448712e+04,5.648749509520e+01,1.335543699203e+04,6.510000000000e+01,3.961208474876e+03
6.000000000000e+00,5.172446950853e+00,2.643598169088e-01,6.645902744332e+02,1.360120069859e+04,5.683571165974e+01,1.347926498693e+04,6.510000000000e+01,3.875690204771e+03
6.000000000000e+00,5.204137091698e+00,2.603399679065e-01,6.544845307430e+02,1.372217370550e+04,5.718392822429e+01,1.359988977728e+04,6.510000000000e+01,3.759050675740e+03
6.000000000000e+00,5.235827232543e+00,2.552601993084e-01,6.417141905070e+02,1.383900358471e+04,5.753214478884e+01,1.371637143993e+04,6.510000000000e+01,3.614212812256e+03
6.000000000000e+00,5.267517373388e+00,2.491839006543e-01,6.264386125570e+02,1.395085271142e+04,5.788036135339e+01,1.382787235007e+04,6.510000000000e+01,3.444709851043e+03
6.000000000000e+00,5.299207514233e+00,2.421854138374e-01,6.088446895144e+02,1.405700282730e+04,5.822857791793e+01,1.393367424938e+04,6.510000000000e+01,3.254541906709e+03
6.000000000000e+00,5.330897655078e+00,2.343482002616e-01,5.891422400950e+02,1.415686725735e+04,5.857679448248e+01,1.403319046286e+04,6.510000000000e+01,3.048013233959e+03
6.000000000000e+00,5.362587795923e+00,2.257630527020e-01,5.675595137963e+02,1.424999800029e+04,5.892501104703e+01,1.412597298925e+04,6.510000000000e+01,2.829571432029e+03
6.000000000000e+00,5.394277936769e+00,2.165260836482e-01,5.443381336708e+02,1.433608774799e+04,5.927322761157e+01,1.421171452038e+04,6.510000000000e+01,2.603648200120e+03
6.000000000000e+00,5.425968077614e+00,2.067367583513e-01,5.197281514819e+02,1.441496709435e+04,5.962144417612e+01,1.429024565017e+04,6.510000000000e+01,2.374514992273e+03
6.000000000000e+00,5.457658218459e+00,1.964959949255e-01,4.939832714349e+02,1.448659748500e+04,5.996966074067e+01,1.436152782426e+04,6.510000000000e+01,2.146158551151e+03
6.000000000000e+00,5.489348359304e+00,1.859043091536e-01,4.673561862894e+02,1.455106057936e+04,6.031787730521e+01,1.442564270205e+04,6.510000000000e+01,1.922178959699e+03
6.000000000000e+00,5.521038500149e+00,1.750601492822e-01,4.400943910999e+02,1.460854481553e+04,6.066609386976e+01,1.448277872166e+04,6.510000000000e+01,1.705715056577e+03
6.000000000000e+00,5.552728640994e+00,1.640583314002e-01,4.124362498173e+02,1.465933001316e+04,6.101431043431e+01,1.453321570272e+04,6.510000000000e+01,1.499395193578e+03
6.000000000000e+00,5.584418781839e+00,1.529888659716e-01,3.846080452398e+02,1.470377088277e+04,6.136252699885e+01,1.457730835577e+04,6.510000000000e+01,1.305317466201e+03
6.000000000000e+00,5.616108922684e+00,1.419357284904e-01,3.568208884855e+02,1.474228019788e+04,6.171074356340e+01,1.461546945432e+04,6.510000000000e+01,1.125048198669e+03
6.000000000000e+00,5.647799063529e+00,1.309762112796e-01,3.292690894417e+02,1.477531233747e+04,6.205896012795e+01,1.464815337734e+04,6.510000000000e+01,9.596468331884e+02
6.000000000000e+00,5.679489204374e+00,1.201801747084e-01,3.021282743527e+02,1.480334778231e+04,6.240717669249e+01,1.467584060562e+04,6.510000000000e+01,8.097012410771e+02
6.000000000000e+00,5.711179345219e+00,1.096097007394e-01,2.755545148529e+02,1.482687897080e+04,6.275539325704e+01,1.469902357754e+04,6.510000000000e+01,6.753782103865e+02
6.000000000000e+00,5.742869486064e+00,9.931901469827e-02,2.496841312971e+02,1.484639788440e+04,6.310360982159e+01,1.471819427458e+04,6.510000000000e+01,5.564821145870e+02
6.000000000000e+00,5.774559626909e+00,8.935434557498e-02,2.246333415640e+02,1.486238550485e+04,6.345182638614e+01,1.473383367846e+04,6.510000000000e+01,4.525143758921e+02
6.000000000000e+00,5.806249767754e+00,7.975416071713e-02,2.004988510658e+02,1.487530320959e+04,6.380004295068e+01,1.474640316664e+04,6.510000000000e+01,3.627363233366e+02
6.000000000000e+00,5.837939908599e+00,7.054952904582e-02,1.773587658591e+02,1.488558611592e+04,6.414825951523e+01,1.475633785640e+04,6.510000000000e+01,2.862293206348e+02
6.000000000000e+00,5.869630049445e+00,6.176441721618e-02,1.552733371807e+02,1.489363823717e+04,6.449647607978e+01,1.476404176109e+04,6.510000000000e+01,2.219489979911e+02
6.000000000000e+00,5.901320190290e+00,5.341622605920e-02,1.342863100412e+02,1.489982929089e+04,6.484469264432e+01,1.476988459824e+04,6.510000000000e+01,1.687752814623e+02
6.000000000000e+00,5.933010331135e+00,4.551639687270e-02,1.144264474176e+02,1.490449298318e+04,6.519290920887e+01,1.477420007397e+04,6.510000000000e+01,1.255555209982e+02
6.000000000000e+00,5.964700471980e+00,3.807088360190e-02,9.570871729582e+01,1.490792653191e+04,6.554112577342e+01,1.477728540614e+04,6.510000000000e+01,9.113955460403e+01
6.000000000000e+00,5.996390612825e+00,3.108082897961e-02,7.813599246172e+01,1.491039120906e+04,6.588934233796e+01,1.477940186672e+04,6.510000000000e+01,6.440895868023e+01
6.000000000000e+00,6.028080753670e+00,2.454317361116e-02,6.170058171636e+01,1.491211369563e+04,6.623755890251e+01,1.478077613673e+04,6.510000000000e+01,4.429908275912e+01
6.000000000000e+00,6.059770894515e+00,1.845117704943e-02,4.638553983839e+01,1.491328803576e+04,6.658577546706e+01,1.478160226029e+04,6.510000000000e+01,2.981482732629e+01
6.000000000000e+00,6.091461035360e+00,1.279503386468e-02,3.216621635973e+01,1.491407801262e+04,6.693399203160e+01,1.478204402059e+04,6.510000000000e+01,2.004149005331e+01
6.000000000000e+00,6.123151176205e+00,7.562368176877e-03,1.901149880040e+01,1.491461979094e+04,6.728220859615e+01,1.478223758234e+04,6.510000000000e+01,1.415074165600e+01
6.000000000000e+00,6.154841317050e+00,2.738798561040e-03,6.885232818597e+00,1.491502469135e+04,6.763042516070e+01,1.478229426619e+04,6.510000000000e+01,1.140297341888e+01
6.000000000000e+00,6.186531457895e+00,1.691726152785e-03,4.252933601225e+00,1.491538198827e+04,6.797864172525e+01,1.478230334655e+04,6.510000000000e+01,1.114643228482e+01
6.000000000000e+00,6.218221598740e+00,5.746444570832e-03,1.444633764314e+01,1.491576164718e+04,6.832685828979e+01,1.478233478889e+04,6.510000000000e+01,1.281426302180e+01
6.000000000000e+00,6.249911739585e+00,9.443441871554e-03,2.374044474079e+01,1.491621693953e+04,6.867507485434e+01,1.478244186468e+04,6.510000000000e+01,1.591974341722e+01
6.000000000000e+00,6.281601880430e+00,1.280133705586e-02,3.218206233666e+01,1.491678688918e+04,6.902329141889e+01,1.478266359776e+04,6.510000000000e+01,2.005041209003e+01
6.000000000000e+00,6.313292021276e+00,1.583901280537e-02,3.981866075623e+01,1.491749852187e+04,6.937150798343e+01,1.478302701388e+04,6.510000000000e+01,2.486151741160e+01
6.000000000000e+00,6.344982162121e+00,1.857534516603e-02,4.669769364320e+01,1.491836890089e+04,6.971972454798e+01,1.478354917634e+04,6.510000000000e+01,3.006906982437e+01
6.000000000000e+00,6.376672302966e+00,2.102906908840e-02,5.286625993297e+01,1.491940694472e+04,7.006794111253e+01,1.478423900361e+04,6.510000000000e+01,3.544302974180e+01
6.000000000000e+00,6.408362443811e+00,2.321857307106e-02,5.837058759413e+01,1.492061502906e+04,7.041615767707e+01,1.478509887138e+04,6.510000000000e+01,4.080051523866e+01
6.000000000000e+00,6.440052584656e+00,2.516177482903e-02,6.325572106376e+01,1.492199038018e+04,7.076437424162e+01,1.478612600593e+04,6.510000000000e+01,4.599942181176e+01
6.000000000000e+00,6.471742725501e+00,2.687601651996e-02,6.756525785019e+01,1.492352627295e+04,7.111259080617e+01,1.478731368214e+04,6.510000000000e+01,5.093247774609e+01
6.000000000000e+00,6.503432866346e+00,2.837799489498e-02,7.134117293485e+01,1.492521304916e+04,7.146080737071e+01,1.478865224179e+04,6.510000000000e+01,5.552184301048e+01
6.000000000000e+00,6.535123007191e+00,2.968367747962e-02,7.462360805452e+01,1.492703897146e+04,7.180902393526e+01,1.479012994753e+04,6.510000000000e+01,5.971414233983e+01
6.000000000000e+00,6.566813148036e+00,3.080829139799e-02,7.745084360558e+01,1.492899093123e+04,7.215724049981e+01,1.479173369073e+04,6.510000000000e+01,6.347620743107e+01
6.000000000000e+00,6.598503288881e+00,3.176627587527e-02,7.985917923731e+01,1.493105502734e+04,7.250545706435e+01,1.479344957028e+04,6.510000000000e+01,6.679119159693e+01
6.000000000000e+00,6.630193429726e+00,3.257128503174e-02,8.188294087580e+01,1.493321703172e+04,7.285367362890e+01,1.479526335810e+04,6.510000000000e+01,6.965530720453e+01
6.000000000000e+00,6.661883570571e+00,3.323617391288e-02,8.355444560430e+01,1.493546275746e+04,7.320189019345e+01,1.479716086727e+04,6.510000000000e+01,7.207493922504e+01
6.000000000000e+00,6.693573711416e+00,3.377302084118e-02,8.490405785467e+01,1.493777834374e+04,7.355010675800e+01,1.479912823698e+04,6.510000000000e+01,7.406428374958e+01
6.000000000000e+00,6.725263852261e+00,3.419311903417e-02,8.596016833558e+01,1.494015046991e+04,7.389832332254e+01,1.480115214658e+04,6.510000000000e+01,7.564323437538e+01
6.000000000000e+00,6.756953993107e+00,3.450702689588e-02,8.674932046316e+01,1.494256651106e+04,7.424653988709e+01,1.480321997117e+04,6.510000000000e+01,7.683580740510e+01
6.000000000000e+00,6.788644133952e+00,3.472457360476e-02,8.729622440888e+01,1.494501464565e+04,7.459475645164e+01,1.480531988920e+04,6.510000000000e+01,7.766868661333e+01
6.000000000000e+00,6.820334274797e+00,3.485489543527e-02,8.762384841058e+01,1.494748392270e+04,7.494297301618e+01,1.480744094969e+04,6.510000000000e+01,7.817013173788e+01
